doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
10sb1355,SB 1355 of 2010,NA,NA,2009-2010,SB,Legislature,other,Legislature; other; constitutional convention preparatory commission; create. Creates new act.Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1355,FALSE
10sb1356,SB 1356 of 2010,NA,NA,2009-2010,SB,Elections,other,"Elections; other; electing delegates to a constitutional convention; provide for. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding secs. 181, 182, 183, 184, 185, 186, 187, 187a, 187b, 188, 189, 189a & 189b.Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1356,FALSE
10sb1357,SB 1357 of 2010,NA,NA,2009-2010,SB,Campaign finance,public disclosure,Campaign finance; public disclosure; financial disclosure guidelines for candidates for constitutional convention delegate; establish. Creates new act.Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1357,FALSE
10sb1358,SB 1358 of 2010,NA,NA,2009-2010,SB,Campaign finance,statements and reports,Campaign finance; statements and reports; reporting requirements for candidates for constitutional convention delegate; establish. Amends sec. 33 of 1976 PA 388 (MCL 169.233).Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1358,FALSE
10sb1359,SB 1359 of 2010,NA,NA,2009-2010,SB,Campaign finance,contributions and expenditures,Campaign finance; contributions and expenditures; independent or political committee contributions to a constitutional convention delegate candidate; prohibit. Amends secs. 12 & 52 of 1976 PA 388 (MCL 169.212 & 169.252).Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1359,FALSE
10sb1360,SB 1360 of 2010,NA,NA,2009-2010,SB,Campaign finance,campaign practices,"Campaign finance; campaign practices; compensation of constitutional convention delegates; modify. Amends secs. 1, 2 & 3 of 1958 PA 204 (MCL 2.51 et seq.).Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1360,FALSE
10sb1361,SB 1361 of 2010,NA,NA,2009-2010,SB,Campaign finance,other,Campaign finance; other; independent expenditures by corporations; require certain reports and disclaimers. Amends 1976 PA 388 (MCL 169.201 - 169.282) by adding sec. 55a.Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1361,FALSE
10sb1362,SB 1362 of 2010,NA,NA,2009-2010,SB,Campaign finance,contributions and expenditures,Campaign finance; contributions and expenditures; independent expenditures by corporations; require disclosure to and approval by shareholders. Amends 1976 PA 388 (MCL 169.201 - 169.282) by adding sec. 55b.Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1362,FALSE
10sb1363,SB 1363 of 2010,NA,NA,2009-2010,SB,Campaign finance,contributions and expenditures,Campaign finance; contributions and expenditures; certain independent expenditures by corporations; prohibit. Amends 1976 PA 388 (MCL 169.201 - 169.282) by adding sec. 55c.Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1363,FALSE
10sb1364,SB 1364 of 2010,NA,NA,2009-2010,SB,Campaign finance,contributions and expenditures,Campaign finance; contributions and expenditures; contributions by certain foreign corporations; prohibit. Amends 1976 PA 388 (MCL 169.201 - 169.282) by adding sec. 55d.Last Action: REFERRED TO COMMITTEE ON CAMPAIGN AND ELECTION OVERSIGHT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2010-SB-1364,FALSE
