doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
21hb5070,HB 5070 of 2021,NA,NA,2021-2022,HB,State,identification cards,State: identification cards; grace period for waiving of late fees on transactions conducted by the secretary of state; extend. Amends sec. 2 of 1972 PA 222 (MCL 28.292).Last Action: bill electronically reproduced 06/17/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5070,FALSE
21hb5071,HB 5071 of 2021,NA,NA,2021-2022,HB,Traffic control,driver license,Traffic control: driver license; charging of a late renewal fee for an enhanced driver license by the secretary of state; modify. Amends sec. 6 of 2008 PA 23 (MCL 28.306).Last Action: bill electronically reproduced 06/17/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5071,FALSE
21hb5072,HB 5072 of 2021,21pa0130,PA 130 of 2021,2021-2022,HB,Health,pharmaceuticals,Health: pharmaceuticals; requirements for licensure of a pharmacy as a wholesale distributor; modify. Amends sec. 17748f of 1978 PA 368 (MCL 333.17748f).Last Action: assigned PA 130'21 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5072,FALSE
21hb5073,HB 5073 of 2021,NA,NA,2021-2022,HB,Law enforcement,training,"Law enforcement: training; mental health and law enforcement response training; require for law enforcement officers. Amends title & secs. 9, 9b, 9c & 9d of 1965 PA 203 (MCL 28.609 et seq.) & adds secs. 9f & 9g.Last Action: bill electronically reproduced 06/22/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5073,FALSE
21hb5074,HB 5074 of 2021,NA,NA,2021-2022,HB,Health facilities,certificate of need,Health facilities: certificate of need; review standards by certificate of need commission; require to disclose to public. Amends sec. 22215 of 1978 PA 368 (MCL 333.22215).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5074,FALSE
21hb5075,HB 5075 of 2021,NA,NA,2021-2022,HB,Health facilities,certificate of need,Health facilities: certificate of need; joint legislative committee; require to conduct certain review. Amends sec. 22219 of 1978 PA 368 (MCL 333.22219).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5075,FALSE
21hb5076,HB 5076 of 2021,NA,NA,2021-2022,HB,Health facilities,certificate of need,Health facilities: certificate of need; certain reports; require to disclose to public. Amends sec. 22221 of 1978 PA 368 (MCL 333.22221).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5076,FALSE
21hb5077,HB 5077 of 2021,NA,NA,2021-2022,HB,Health facilities,certificate of need,Health facilities: certificate of need; requirement for the certificate of need commission to post meeting agenda on a public website at least 3 business days before their meeting; provide for. Amends sec. 22213 of 1978 PA 368 (MCL 333.22213).Last Action: REFERRED TO COMMITTEE ON HEALTH POLICY AND HUMAN SERVICES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5077,FALSE
21hb5078,HB 5078 of 2021,NA,NA,2021-2022,HB,Natural resources,wildlife,Natural resources: wildlife; membership on the Michigan wildlife council; modify. Amends sec. 43532b of 1994 PA 451 (MCL 324.43532b).Last Action: bill electronically reproduced 06/22/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5078,FALSE
21hb5079,HB 5079 of 2021,NA,NA,2021-2022,HB,Natural resources,hunting,Natural resources: hunting; wolf management advisory council membership; modify. Amends sec. 43540e of 1994 PA 451 (MCL 324.43540e).Last Action: bill electronically reproduced 06/22/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5079,FALSE
21hb5080,HB 5080 of 2021,NA,NA,2021-2022,HB,Sales tax,exemptions,Sales tax: exemptions; delivery and installation; exempt from sales tax. Amends secs. 1 & 25 of 1933 PA 167 (MCL 205.51 & 205.75).Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE (S-2),https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5080,FALSE
21hb5081,HB 5081 of 2021,NA,NA,2021-2022,HB,Use tax,exemptions,Use tax: exemptions; delivery and installation; exempt from use tax. Amends secs. 2 & 21 of 1937 PA 94 (MCL 205.92 & 205.111).Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE (S-2),https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5081,FALSE
21hb5082,HB 5082 of 2021,NA,NA,2021-2022,HB,Education,athletics,Education: athletics; requirement that only biological males may compete for a position on and compete on a boys' high school team in an interscholastic activity and only biological females may compete for a position on and compete on a girls' high school team in an interscholastic activity; provide for. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1146a & repeals sec. 1289 of 1976 PA 451 (MCL 380.1289).Last Action: bill electronically reproduced 06/22/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5082,FALSE
21hb5083,HB 5083 of 2021,NA,NA,2021-2022,HB,Natural resources,trust fund,Natural resources: trust fund; northern Michigan tourism and sports fund; create. Amends sec. 2 of 2000 PA 489 (MCL 12.252) & adds sec. 13.Last Action: bill electronically reproduced 06/22/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5083,FALSE
21hb5084,HB 5084 of 2021,NA,NA,2021-2022,HB,Crimes,assaultive,Crimes: assaultive; crime of assaulting a person performing certain job-related duties; expand to include emergency room personnel. Amends sec. 81d of 1931 PA 328 (MCL 750.81d).Last Action: bill electronically reproduced 06/22/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5084,FALSE
21hb5085,HB 5085 of 2021,NA,NA,2021-2022,HB,Crimes,other,"Crimes: other; lynching; prohibit, and provide penalties. Creates new act.Last Action: bill electronically reproduced 06/22/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5085,FALSE
21hb5086,HB 5086 of 2021,NA,NA,2021-2022,HB,Health,abortion,"Health: abortion; abortion requirements; modify, and provide for criteria for certifying a perinatal hospice program. Amends secs. 16221, 16299, 17015 & 17515 of 1978 PA 368 (MCL 333.16221 et seq.) & adds secs. 17015b, 17019, 17519, 20187 & 21416.Last Action: bill electronically reproduced 06/22/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5086,FALSE
21hb5087,HB 5087 of 2021,NA,NA,2021-2022,HB,Higher education,state universities,Higher education: state universities; expression of legislative intent in support of in-state tuition rates for certain noncitizen students; provide for. Amends 1979 PA 94 (MCL 388.1601 - 388.1896) by adding sec. 265f.Last Action: bill electronically reproduced 06/22/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5087,FALSE
21hb5088,HB 5088 of 2021,NA,NA,2021-2022,HB,Property tax,millage,"Property tax: millage; city, village, or township withdrawing from or rejoining an art institute authority; provide for. Amends title & secs. 3 & 17 of 2010 PA 296 (MCL 123.1203 & 123.1217).Last Action: bill electronically reproduced 06/22/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5088,FALSE
21hb5089,HB 5089 of 2021,22pa0079,PA 79 of 2022,2021-2022,HB,Health occupations,nursing assistants,Health occupations: nursing assistants; requirements for registered nurse aids; modify. Amends sec. 21911 of 1978 PA 368 (MCL 333.21911).Last Action: assigned PA 79'22 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5089,FALSE
21hb5090,HB 5090 of 2021,22pa0027,PA 27 of 2022,2021-2022,HB,Liquor,permits,"Liquor: permits; conditions under which a social district permittee may sell and serve alcoholic liquor in a commons area; modify, and eliminate sunset. Amends sec. 551 of 1998 PA 58 (MCL 436.1551).Last Action: assigned PA 27'22 with immediate effect",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5090,FALSE
21hb5091,HB 5091 of 2021,NA,NA,2021-2022,HB,Elections,audits,"Elections: audits; state election audit board; create, and require election audit of 2020 general November election. Amends 1954 PA 116 (MCL 168.1 - 168.992) by adding sec. 646e.Last Action: bill electronically reproduced 06/22/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5091,FALSE
21hb5092,HB 5092 of 2021,NA,NA,2021-2022,HB,Employment security,administration,Employment security: administration; plain language; require the unemployment agency to use in communications and determinations. Amends secs. 2 & 32b of 1936 (Ex Sess) PA 1 (MCL 421.2 & 421.32b) & adds sec. 32e.Last Action: REFERRED TO COMMITTEE ON ECONOMIC AND SMALL BUSINESS DEVELOPMENT,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5092,FALSE
21hb5093,HB 5093 of 2021,NA,NA,2021-2022,HB,Liquor,permits,Liquor: permits; outdoor service area permit to sell alcoholic liquor in an area adjacent to an on-premises licensee's licensed premises; provide for. Amends 1998 PA 58 (MCL 436.1101 - 436.2303) by adding sec. 552.  TIE BAR WITH: HB 5090'21Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5093,FALSE
21hb5094,HB 5094 of 2021,21pa0089,PA 89 of 2021,2021-2022,HB,Crime victims,other,Crime victims: other; statewide trauma system funding from the crime victim's rights fund; modify. Amends sec. 4 of 1989 PA 196 (MCL 780.904).Last Action: assigned PA 89'21 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5094,FALSE
21hb5095,HB 5095 of 2021,NA,NA,2021-2022,HB,Transportation,other,Transportation: other; installation of electric vehicle charging stations at certain state locations; allow. Amends sec. 2 of 1941 PA 205 (MCL 252.52).Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5095,FALSE
21hb5096,HB 5096 of 2021,NA,NA,2021-2022,HB,Civil rights,open meetings,Civil rights: open meetings; Michigan state housing development authority board meetings; allow to be conducted electronically. Amends sec. 3a of 1976 PA 267 (MCL 15.263a).Last Action: referred to second reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5096,FALSE
21hb5097,HB 5097 of 2021,NA,NA,2021-2022,HB,Education,curriculum,Education: curriculum; state board model core academic curriculum content standards; modify requirements concerning. Amends sec. 1278 of 1976 PA 451 (MCL 380.1278).Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5097,FALSE
21hb5098,HB 5098 of 2021,NA,NA,2021-2022,HB,Criminal procedure,indigent defense,Criminal procedure: indigent defense; Michigan indigent defense commission; require to post online revenue data paid to attorney and law firms for indigent defense services annually. Amends 2013 PA 93 (MCL 780.981 - 780.1003) by adding sec. 19a.Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5098,FALSE
21hb5099,HB 5099 of 2021,NA,NA,2021-2022,HB,Higher education,financial aid,Higher education: financial aid; student loan forgiveness program for teachers; create. Creates new act.Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5099,FALSE
21hb5100,HB 5100 of 2021,NA,NA,2021-2022,HB,Individual income tax,deductions,Individual income tax: deductions; grants received under the teachers student loan forgiveness program; provide for. Amends sec. 30 of 1967 PA 281 (MCL 206.30).  TIE BAR WITH: HB 5099'21Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5100,FALSE
21hb5101,HB 5101 of 2021,NA,NA,2021-2022,HB,Education,students,Education: students; reading improvement plan; expand implementation under certain circumstances. Amends sec. 1280f of 1976 PA 451 (MCL 380.1280f) & adds sec. 1280h.Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5101,FALSE
21hb5102,HB 5102 of 2021,NA,NA,2021-2022,HB,Individual income tax,other,Individual income tax: other; local teacher supply reimbursement program act; create. Creates new act.  TIE BAR WITH: HB 5103'21Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5102,FALSE
21hb5103,HB 5103 of 2021,NA,NA,2021-2022,HB,Individual income tax,forms,"Individual income tax: forms; voluntary contributions to local teacher supply reimbursement fund; provide for, and allow deduction. Amends secs. 30, 435, 623, 693 & 695 of 1967 PA 281 (MCL 206.30 et seq.).  TIE BAR WITH: HB 5102'21Last Action: bill electronically reproduced 06/23/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5103,FALSE
21hb5104,HB 5104 of 2021,NA,NA,2021-2022,HB,Education,teachers,"Education: teachers; teacher and school administrator performance evaluations; modify rating structure and remove student growth and assessment data as factor in. Amends secs. 1248, 1249, 1249a, 1249b, 1250, 1280f, 1531j & 1531k of 1976 PA 451 (MCL 380.1248 et seq.).  TIE BAR WITH: HB 5105'21Last Action: bill electronically reproduced 06/23/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5104,FALSE
21hb5105,HB 5105 of 2021,NA,NA,2021-2022,HB,Education,teachers,"Education: teachers; ratings related to performance evaluations for teachers; modify. Amends secs. 2a & 3b, art. II & sec. 3, art. III of 1937 (Ex Sess) PA 4 (MCL 38.82a et seq.).  TIE BAR WITH: HB 5104'21Last Action: bill electronically reproduced 06/23/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5105,FALSE
21hb5106,HB 5106 of 2021,NA,NA,2021-2022,HB,Public employees and officers,compensation and benefits,"Public employees and officers: compensation and benefits; medical benefit plan contributions; modify for public school employers. Amends title & secs. 2, 3 & 4 of 2011 PA 152 (MCL 15.562 et seq.).Last Action: bill electronically reproduced 06/23/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5106,FALSE
21hb5107,HB 5107 of 2021,NA,NA,2021-2022,HB,Education,school districts,Education: school districts; teacher-cadet program; create. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1531l.Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5107,FALSE
21hb5108,HB 5108 of 2021,NA,NA,2021-2022,HB,Education,school districts,Education: school districts; school improvement plan; require to include certain professional development plans. Amends sec. 1277 of 1976 PA 451 (MCL 380.1277).Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5108,FALSE
21hb5109,HB 5109 of 2021,NA,NA,2021-2022,HB,School aid,foundation allowance,School aid: foundation allowance; funding per membership pupil for certain districts based on teacher salaries; provide for. Amends 1979 PA 94 (MCL 388.1601 - 388.1896) by adding sec. 34.Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5109,FALSE
21hb5110,HB 5110 of 2021,NA,NA,2021-2022,HB,NA,NA,State agencies (existing): education; certain certification and licensing fees in the revised school code; modify. Amends secs. 1531h & 1538 of 1976 PA 451 (MCL 380.1531h & 380.1538).Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5110,FALSE
21hb5111,HB 5111 of 2021,NA,NA,2021-2022,HB,Education,financing,Education: financing; funding for certain districts that have experienced a certain decrease in pupil to teacher ratio; provide for. Amends 1979 PA 94 (MCL 388.1601 - 388.1896) by adding sec. 23.Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5111,FALSE
21hb5112,HB 5112 of 2021,NA,NA,2021-2022,HB,Education,teachers,Education: teachers; classroom management training; require for teaching certification. Amends sec. 1538a of 1976 PA 451 (MCL 380.1538a) & adds sec. 1538b.Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5112,FALSE
21hb5113,HB 5113 of 2021,NA,NA,2021-2022,HB,Education,teachers,Education: teachers; classroom management training for substitute teachers; require. Amends sec. 1233 of 1976 PA 451 (MCL 380.1233).Last Action: bill electronically reproduced 06/23/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5113,FALSE
21hb5114,HB 5114 of 2021,NA,NA,2021-2022,HB,State financing and management,budget,"State financing and management: budget; office of budget; create a department. Amends title & secs. 113, 121, 122, 123, 131, 141, 261e, 281a, 299, 304, 321, 391, 422, 451 & 451a of 1984 PA 431 (MCL 18.1113 et seq.).Last Action: bill electronically reproduced 06/23/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5114,FALSE
21hb5115,HB 5115 of 2021,NA,NA,2021-2022,HB,Health occupations,emergency medical services personnel,Health occupations: emergency medical services personnel; licensure of medical first responders; allow at 16 years of age. Amends sec. 20950 of 1978 PA 368 (MCL 333.20950).Last Action: referred to second reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5115,FALSE
21hb5116,HB 5116 of 2021,NA,NA,2021-2022,HB,Health,other,"Health: other; requirements for radiologic personnel and machines; revise. Amends secs. 13501, 13505, 13506, 13515, 13517, 13521, 13522, 13525, 13535 & 13536 of 1978 PA 368 (MCL 33313501 et seq.); adds pt. 135a, & repeals secs. 13523, 13524, 13527 & 13531 of 1978 PA 368 (MCL 333.13523 et seq.).Last Action: bill electronically reproduced 06/24/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5116,FALSE
21hb5117,HB 5117 of 2021,22pa0157,PA 157 of 2022,2021-2022,HB,Probate,other,Probate: other; procedures regarding notice and priority of a funeral representative; modify. Amends sec. 3206 of 1998 PA 386 (MCL 700.3206).Last Action: assigned PA 157'22 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5117,FALSE
21hb5118,HB 5118 of 2021,NA,NA,2021-2022,HB,Cemeteries and funerals,prepaid contracts,Cemeteries and funerals: prepaid contracts; period a claim is presumed abandoned; reduce. Amends sec. 8a of 1995 PA 29 (MCL 567.228a)Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5118,FALSE
21hb5119,HB 5119 of 2021,NA,NA,2021-2022,HB,Health,medical examiners,Health: medical examiners; counties to assess a fee for costs incurred by medical examiner when authorizing a cremation; allow. Amends sec. 2848 of 1978 PA 368 (MCL 333.2848).Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5119,FALSE
21hb5120,HB 5120 of 2021,NA,NA,2021-2022,HB,Law enforcement,training,"Law enforcement: training; required mental health first aid training; increase. Amends title & secs. 9, 9b, 9c & 9d of 1965 PA 203 (MCL 28.609 et seq.) & adds sec. 9f.Last Action: bill electronically reproduced 06/24/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5120,FALSE
21hb5121,HB 5121 of 2021,NA,NA,2021-2022,HB,Retirement,fire and police,Retirement: fire and police; income limit for police officers on disability retirement; eliminate. Amends 2017 PA 202 (MCL 382801 - 382812) by adding sec. 4a & repeals sec. 2 of 2017 PA 202 (MCL 38.2802).Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5121,FALSE
21hb5122,HB 5122 of 2021,NA,NA,2021-2022,HB,Education,other,Education: other; requirement to staff a school psychologist and a school social worker in each school; provide for. Amends 1976 PA451(CL3801 - 3801852) by adding sec. 1173.Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5122,FALSE
21hb5123,HB 5123 of 2021,NA,NA,2021-2022,HB,Corrections,employees,Corrections: employees; development or adoption of professional development standards for correction officers on mental health first aid; provide for. Amends sec. 13 of 1982 PA 415 (MCL 791.513).Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5123,FALSE
21hb5124,HB 5124 of 2021,NA,NA,2021-2022,HB,Labor,other,Labor: other; classification of essential workers; provide for. Creates new act.Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5124,FALSE
21hb5125,HB 5125 of 2021,NA,NA,2021-2022,HB,Insurance,no-fault,Insurance: no-fault; implementation of fee schedule in PA 21 of 2019; delay. Amends sec. 3157 of 1956 PA 218 (MCL 500.3157).Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5125,FALSE
21hb5126,HB 5126 of 2021,NA,NA,2021-2022,HB,Medical marihuana,licenses,Medical marihuana: licenses; proof of financial responsibility criteria; modify. Amends sec. 408 of 2016 PA 281 (MCL 333.27408).  TIE BAR WITH: HB 5127'21Last Action: re-referred to Committee on Regulatory Reform,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5126,FALSE
21hb5127,HB 5127 of 2021,NA,NA,2021-2022,HB,Marihuana,licenses,Marihuana: licenses; approval of an application for a state license; make contingent upon licensee's compliance with financial responsibility requirements. Amends sec. 402 of 2016 PA 281 (MCL 333.27402).  TIE BAR WITH: HB 5126'21Last Action: re-referred to Committee on Regulatory Reform,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5127,FALSE
21hb5128,HB 5128 of 2021,NA,NA,2021-2022,HB,Medical marihuana,other,Medical marihuana: other; smoking medical marihuana in public places; expand prohibition against to include food service establishments. Amends sec. 7 of 2008 IL 1 (MCL 333.26427).Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5128,FALSE
21hb5129,HB 5129 of 2021,NA,NA,2021-2022,HB,Marihuana,other,Marihuana: other; smoking marihuana in public places; expand prohibition against to include food service establishments. Amends sec. 4 of 2018 IL 1 (MCL 333.27954).Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5129,FALSE
21hb5130,HB 5130 of 2021,NA,NA,2021-2022,HB,Law enforcement,other,Law enforcement: other; employment contract with a new employee to cover academy tuition; allow under certain conditions. Amends sec. 8 of 1978 PA 390 (MCL 408.478).Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE (S-1),https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5130,FALSE
21hb5131,HB 5131 of 2021,NA,NA,2021-2022,HB,Law enforcement,funds,Law enforcement: funds; grant program to law enforcement agencies to hire public service assistants; create. Creates new act.Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5131,FALSE
21hb5132,HB 5132 of 2021,NA,NA,2021-2022,HB,Law enforcement,other,"Law enforcement: other; education requirements for applicants to law enforcement academies; modify. Amends secs. 9, 9b, 9c & 9d of 1965 PA 203 (MCL 28.609 et seq.).  TIE BAR WITH: HB 5133'21Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5132,FALSE
21hb5133,HB 5133 of 2021,NA,NA,2021-2022,HB,Law enforcement,other,Law enforcement: other; renewal process for inactive license; provide for. Amends secs. 9 & 9b of 1965 PA 203 (MCL 28.609 & 28.609b).  TIE BAR WITH: HB 5132'21Last Action: REFERRED TO COMMITTEE ON JUDICIARY AND PUBLIC SAFETY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5133,FALSE
21hb5134,HB 5134 of 2021,NA,NA,2021-2022,HB,Appropriations,supplemental,Appropriations: supplemental; secondary road patrol; provide for. Amends sec. 629e of 1949 PA 300 (MCL 257.629e).Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5134,FALSE
21hb5135,HB 5135 of 2021,NA,NA,2021-2022,HB,Labor,fair employment practices,Labor: fair employment practices; labor service agencies; regulate. Creates new act.Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5135,FALSE
21hb5136,HB 5136 of 2021,NA,NA,2021-2022,HB,Labor,hours and wages,Labor: hours and wages; scheduling standards for certain employers; provide for. Creates new act.Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5136,FALSE
21hb5137,HB 5137 of 2021,NA,NA,2021-2022,HB,Labor,hours and wages,Labor: hours and wages; minimum compensation amounts for exemption from overtime pay; specify for certain employees. Amends sec. 4a of 2018 PA 337 (MCL 408.934a).Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5137,FALSE
21hb5138,HB 5138 of 2021,NA,NA,2021-2022,HB,Labor,fair employment practices,Labor: fair employment practices; meal period for certain employees; require under certain circumstances. Creates new act.Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5138,FALSE
21hb5139,HB 5139 of 2021,NA,NA,2021-2022,HB,Employment security,other,Employment security: other; severance pay; exclude from definition of remuneration. Amends sec. 44 of 1936 (Ex Sess) PA 1 (MCL 421.44).  TIE BAR WITH: HB 5140'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5139,FALSE
21hb5140,HB 5140 of 2021,NA,NA,2021-2022,HB,Labor,fair employment practices,Labor: fair employment practices; severance pay for eligible employees; require for a closing or mass layoff. Creates new act.Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5140,FALSE
21hb5141,HB 5141 of 2021,NA,NA,2021-2022,HB,Local government,financing,"Local government: financing; financial management teams; provide for, and provide for transitioning from emergency manager to financial management team. Amends secs. 2, 3, 7, 7a, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 24, 27 & 28 of 2012 PA 436 (MCL 141.1542) & adds sec. 9a.Last Action: bill electronically reproduced 06/24/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5141,FALSE
21hb5142,HB 5142 of 2021,NA,NA,2021-2022,HB,Transportation,authorities,Transportation: authorities; reference to emergency managers in the metropolitan transportation authorities act of 1967; modify to include reference to financial management teams. Amends sec. 26 of 1967 PA 204 (MCL 124.426).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5142,FALSE
21hb5143,HB 5143 of 2021,NA,NA,2021-2022,HB,Local government,financing,Local government: financing; reference to emergency managers in 1855 PA 105 regarding surplus funds in treasury; modify to include reference to financial management teams. Amends sec. 1 of 1855 PA 105 (MCL 21.141).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5143,FALSE
21hb5144,HB 5144 of 2021,NA,NA,2021-2022,HB,Labor,collective bargaining,Labor: collective bargaining; reference to emergency managers in the public employment relations act; modify to include reference to financial management teams. Amends sec. 15 of 1947 PA 336 (MCL 423.215).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5144,FALSE
21hb5145,HB 5145 of 2021,NA,NA,2021-2022,HB,Local government,financing,Local government: financing; reference to emergency managers in the Michigan financial review commission act; modify to include reference to financial management teams. Amends secs. 6 & 12 of 2014 PA 181 (MCL 141.1636 & 141.1642).  TIE BAR WITH: HB 5141'21Last Action: bill electronically reproduced 06/24/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-5145,FALSE
